Item_Identifier,Outlet_Identifier,Item_Outlet_Sales
FDS39,OUT049,2079.2512793147334
FDL27,OUT013,287.06456311606667
FDN03,OUT013,5985.237692407659
FDV27,OUT046,1286.630419037198
FDT39,OUT046,2246.3086053234965
FDX03,OUT035,1010.3415135757216
FDX03,OUT017,545.7185490816792
FDS15,OUT027,2554.007168815522
FDW15,OUT018,2052.161649152549
FDH19,OUT045,2511.8216950828246
FDL15,OUT017,1440.809743461741
FDW15,OUT010,830.9143041480272
FDX39,OUT035,4556.747334389889
FDO15,OUT045,1489.2167383519993
FDS51,OUT013,276.515762377531
FDN15,OUT046,1548.5831035131605
FDU27,OUT035,475.6234160944621
FDP15,OUT017,3834.3681367866484
FDV51,OUT045,3601.5571547975696
FDN51,OUT046,6048.230620307874
FDN03,OUT045,2221.094308020336
FDG31,OUT018,293.6453012544241
FDN51,OUT027,6700.291757424336
FDY39,OUT017,2325.2642659425983
FDY39,OUT045,2357.913440220465
FDJ07,OUT049,1605.0273543788749
FDV03,OUT010,189.18797265223407
FDX03,OUT046,653.3822504879679
FDS39,OUT010,122.16825856279979
FDR27,OUT019,41.34540012795105
FDR27,OUT035,1411.4090407529534
FDL27,OUT035,782.2882027863518
FDT03,OUT019,78.14818827019576
FDK15,OUT046,1458.3038141090733
FDV51,OUT049,1736.7778949939434
FDN27,OUT013,1904.7263707198554
FDU03,OUT010,708.3425456900768
FDU39,OUT049,942.9971107168316
FDJ27,OUT027,2857.8236352835
FDN39,OUT049,1045.078701900776
FDR51,OUT013,1245.3674531781435
FDR15,OUT013,1480.0918988855851
FDR15,OUT010,860.5524963061209
FDH31,OUT017,1104.8546228352025
FDS15,OUT019,-44.57301145128372
FDI07,OUT018,3670.6042511169235
FDQ27,OUT013,3055.3129141327872
FDQ39,OUT017,3602.6250310551804
FDO03,OUT049,4602.472925022842
FDT15,OUT035,2774.003438908588
FDW51,OUT045,2824.63962258942
FDL43,OUT019,522.0435209806806
FDV39,OUT027,5673.354945126639
FDP15,OUT013,5168.256871461713
FDP15,OUT046,4286.10099269087
FDO51,OUT017,597.8222883693804
FDQ51,OUT046,976.3136630403739
FDO27,OUT010,489.28966706499045
FDS15,OUT018,986.3007239397936
FDN51,OUT018,4979.780124670861
FDO39,OUT019,439.8580395919048
FDU27,OUT018,743.3454262364733
FDT03,OUT013,3733.866686005382
FDQ03,OUT046,4658.113687115053
FDM03,OUT045,1577.9625457632808
FDZ51,OUT018,1047.9090806116592
FDT51,OUT027,3199.357315156233
FDO27,OUT013,1430.1627509622817
FDP51,OUT049,1811.7796333222498
FDW39,OUT045,198.11512476140638
FDP27,OUT017,2485.7561167267677
FDS27,OUT018,4245.788259617438
FDO03,OUT017,2435.171205331551
NCN55,OUT010,471.5657001307666
NCJ31,OUT035,4891.802402163799
NCL19,OUT019,252.6887096615128
NCL19,OUT018,2437.8924092960724
NCN14,OUT035,3594.591837695535
NCN07,OUT017,2521.0512667769244
NCO07,OUT017,5089.7706055936205
NCQ38,OUT046,1633.685277345252
NCM43,OUT045,1471.1659688105126
NCO55,OUT017,2083.5722410788667
NCK31,OUT035,712.6775980445218
NCL55,OUT018,4583.7803210979555
NCM55,OUT027,4421.707098690712
NCP43,OUT027,4954.506562176014
NCL07,OUT017,705.1934642501049
NCN07,OUT027,3021.202332087393
NCM55,OUT017,3260.0060773075206
NCP43,OUT049,3487.3560911727973
NCN43,OUT018,1926.7588524682822
NCM55,OUT018,3307.7599140458856
NCM31,OUT049,1541.268189092044
NCM19,OUT049,2382.901869746683
NCO55,OUT035,1414.7509154501768
NCJ31,OUT045,2272.5052551530875
NCN14,OUT013,3313.473654066205
NCM26,OUT018,2217.3909928702183
NCM55,OUT045,2018.669533717521
NCN07,OUT019,-112.88257066380015
NCM31,OUT013,2543.9511882264414
NCO02,OUT013,1169.4589362036938
NCK31,OUT019,-475.29593598568204
NCO07,OUT027,4437.105602159075
NCK19,OUT049,3496.7402190625266
NCP50,OUT049,1831.4057529468005
NCM55,OUT035,2375.50581968469
NCJ19,OUT017,1261.7853907771305
NCO43,OUT010,211.61421621255909
NCL55,OUT049,4091.47722245942
NCP55,OUT018,800.9605934264603
NCN19,OUT045,2269.0914336546516
NCO43,OUT027,2684.2677546501964
NCN55,OUT027,4738.4714974441995
NCP43,OUT017,3251.204457280778
NCO07,OUT035,4870.934622011521
NCM31,OUT035,2205.1172798013795
NCQ38,OUT027,2563.5844179782953
NCM19,OUT035,786.7614639459985
NCN14,OUT045,3370.881434591309
NCN43,OUT017,2420.2689269129696
NCO02,OUT046,1309.112216164685
NCO43,OUT049,2321.0068177055564
NCL19,OUT027,3503.773560665537
NCN43,OUT035,1834.3199982043304
NCK07,OUT027,4378.9794087614155
NCL19,OUT017,2968.305200583866
NCO55,OUT049,1010.7751095370407
NCO43,OUT035,2326.571667651839
NCN14,OUT018,1716.841644606208
NCK07,OUT013,3633.206259731138
NCJ19,OUT019,206.9901464715972
NCL19,OUT010,238.42033072792492
NCM55,OUT013,2461.6736789029774
NCK31,OUT017,994.1872467543953
NCJ19,OUT049,1217.9147392305802
NCO07,OUT013,2752.1410717024796
NCN55,OUT046,3625.75721171403
NCI31,OUT046,217.94602261932346
NCN19,OUT027,4846.187534674892
NCO02,OUT019,1077.3053294943134
NCM43,OUT046,2331.2878084586723
NCP43,OUT013,3329.022388998859
NCK31,OUT045,648.0617673009942
NCM26,OUT046,1492.3396727237975
NCJ31,OUT010,615.5449336450536
NCM26,OUT027,3069.995483701211
NCM19,OUT010,176.75738608568872
NCI31,OUT013,257.05334535444445
NCM31,OUT027,3487.8537537817797
NCM31,OUT010,278.9768115551112
NCM19,OUT017,1360.699164330786
NCP55,OUT049,829.0386711679023
NCP50,OUT045,2246.2288917172436
NCO07,OUT045,3116.6902998848045
NCN19,OUT049,1810.6066111024795
NCL07,OUT013,542.7177457861367
NCQ43,OUT010,135.87965349552314
NCJ19,OUT013,562.2036367082037
NCP55,OUT046,935.5362537551085
NCJ31,OUT018,4181.221827237224
NCN43,OUT045,2256.1766893181975
NCK19,OUT017,4183.588201596455
NCI31,OUT017,1110.9992527095048
NCM19,OUT018,1071.8783382198542
NCK31,OUT013,-62.395131433769166
NCM26,OUT035,3504.9336391456754
NCL07,OUT035,278.45594153658203
NCM07,OUT045,1839.0347071907559
NCO55,OUT046,205.592868281135
NCL55,OUT027,5702.459817998023
NCK31,OUT049,385.3179925526267
NCK31,OUT010,240.05254864513722
NCL55,OUT013,5674.512842347732
NCN55,OUT013,4040.4509060217606
NCM43,OUT017,2410.8383777161644
NCL07,OUT049,471.6552581299825
NCP55,OUT027,2107.134224360978
NCJ19,OUT035,949.1267372659898
NCL07,OUT018,296.7132786303548
NCK19,OUT027,5244.086429034298
NCO55,OUT013,1999.8522090257609
NCQ43,OUT035,960.9080789023641
FDI57,OUT045,2503.0030153427806
FDF33,OUT049,1642.4896044590882
FDI09,OUT013,3525.7303399951556
FDJ45,OUT017,803.184006440767
FDH09,OUT013,21.1357441216021
FDF33,OUT046,1998.2708209526525
FDG21,OUT035,4701.40395708977
FDH09,OUT046,714.3971327277568
FDG21,OUT013,2477.8582404482704
FDI09,OUT035,5679.153212868503
FDI09,OUT017,5381.237435681278
FDK45,OUT049,3851.472681142773
FDK45,OUT027,2893.8955144025826
FDH21,OUT017,2377.6594669662736
FDI09,OUT027,5489.075232853632
FDF33,OUT017,2224.7615973454394
FDJ57,OUT027,3938.186364213767
FDJ57,OUT013,2998.621570920399
FDK45,OUT018,1280.0844788861432
FDJ45,OUT046,-41.82072495321904
FDH21,OUT018,2939.9382044077947
FDF33,OUT013,2029.8066156867437
FDH09,OUT018,814.8740950636613
FDH21,OUT046,1634.1616175911904
FDJ57,OUT049,4531.205293830468
FDW58,OUT049,1117.833871616329
FDQ58,OUT017,3088.4281584133964
FDN33,OUT045,1273.2125888442138
FDA46,OUT010,-14.458255997939432
FDS10,OUT035,3316.862484577685
FDX22,OUT010,836.5047713576769
FDU34,OUT046,2046.7903694899273
FDA09,OUT013,2835.4300331873524
FDL58,OUT019,728.2501308726116
FDV21,OUT019,339.0946241040133
FDW21,OUT018,2055.512855794409
FDU58,OUT013,3520.2317502594397
FDN57,OUT017,781.2787303759935
FDM22,OUT049,1345.014238155894
FDL46,OUT045,1018.5293138774905
FDQ22,OUT018,196.1135222016194
FDL46,OUT049,1708.2234076743212
FDT57,OUT018,2169.8208735812136
FDS09,OUT035,1008.36270202491
FDC22,OUT017,4383.033090622385
FDS46,OUT027,1484.2850452137332
FDV45,OUT017,3930.053890830451
FDE58,OUT046,2068.010858391253
FDR45,OUT013,4631.465226100664
FDN34,OUT046,3497.9847213642092
FDR09,OUT019,1379.2071446906134
FDY45,OUT013,3412.732847489451
FDW21,OUT045,1121.4111719608509
FDV34,OUT046,1220.0049235972583
FDJ10,OUT010,403.3142369574107
FDW21,OUT010,144.37997240738332
FDO09,OUT017,3227.406753707848
FDX09,OUT010,403.03960209957836
FDW58,OUT017,1791.0021752252183
FDC47,OUT017,5305.587337158852
FDY33,OUT018,2690.752551032764
FDQ46,OUT049,1809.2686215819422
FDG58,OUT027,3896.253468540015
FDK33,OUT017,5091.173790031802
FDA45,OUT049,1997.2884674432396
FDT09,OUT018,2254.915099274548
FDM22,OUT046,1661.4021269415796
FDH33,OUT013,254.1336853649625
FDS10,OUT013,2976.06223678483
FDM57,OUT018,487.33206084873746
FDA58,OUT017,3894.9366151030936
FDF34,OUT035,3072.3391165900057
FDZ10,OUT045,1348.9884646986325
FDP58,OUT017,4813.561430404763
FDX57,OUT049,2055.8807387187017
FDJ46,OUT013,1304.3661173346068
FDN45,OUT010,810.9320569959841
FDL57,OUT017,4952.436652301062
FDP09,OUT045,4970.479891956249
FDW21,OUT049,1195.2578695855452
FDD22,OUT045,2551.629912551989
FDM46,OUT019,637.3074018638579
FDP45,OUT013,4360.389526800149
FDW10,OUT019,119.16701416870455
FDM58,OUT045,2561.3960543914654
FDZ46,OUT027,3406.5782385623697
FDT45,OUT049,1278.1164094406806
FDU09,OUT045,396.29732928342787
FDO21,OUT019,659.5932533158978
FDN33,OUT018,1133.0038036806168
FDQ45,OUT018,3488.6793635914537
FDM33,OUT027,4801.702677089527
FDM46,OUT013,1178.497739791656
FDW10,OUT049,2394.666817858261
FDU45,OUT013,2261.064176371987
FDN09,OUT046,3142.191376751817
FDU46,OUT035,1164.1383479819697
FDQ58,OUT013,3076.931212355923
FDM22,OUT045,1528.956159938759
FDY57,OUT027,2499.458655311223
FDY45,OUT046,4903.243099839675
FDM57,OUT013,2276.5648345151853
FDL09,OUT010,490.42866524190094
FDO46,OUT010,305.2123038099269
FDB47,OUT018,3054.071335681604
FDD22,OUT046,2139.9025832361635
FDM33,OUT019,630.7117817044686
FDM09,OUT019,426.3613073655133
FDP46,OUT049,1468.4587797829347
FDX33,OUT018,1577.129808177147
FDN22,OUT046,3005.702928890003
FDS21,OUT017,756.0740032755996
FDV58,OUT013,1610.276508136379
FDP21,OUT049,3605.061691884651
FDR10,OUT027,3501.125352937058
FDT58,OUT013,3037.5497794661233
FDO45,OUT010,301.8692121381996
FDW33,OUT010,479.5338651075299
FDB10,OUT010,813.0296067218105
FDZ45,OUT046,3265.3717574669263
FDN21,OUT045,2650.3705038422117
FDZ09,OUT018,2154.0320910310925
FDW45,OUT010,374.65496281801916
FDS33,OUT010,160.36758567883362
FDU22,OUT045,1184.9308320007003
FDJ10,OUT017,985.197206671884
FDG34,OUT046,1985.7407118457033
FDZ33,OUT045,2473.915856790366
FDE34,OUT019,344.62436588501237
FDV33,OUT035,3816.483384767275
FDU21,OUT010,129.16196625807356
FDY10,OUT013,2021.886479765414
FDU57,OUT019,302.9996127237878
FDY09,OUT035,3143.846983667415
FDH46,OUT045,966.4381525393158
FDS45,OUT049,1282.4596999464986
FDN22,OUT035,3770.774985823463
FDT45,OUT017,703.7670334693646
FDS57,OUT045,1824.8760458584911
FDD34,OUT027,3450.829254196614
FDR21,OUT018,3723.8439173689576
FDQ22,OUT035,554.4041628314412
FDN45,OUT017,3565.1011878659965
FDS09,OUT013,439.14028523520346
FDP09,OUT010,538.7315308110972
FDL09,OUT018,2498.2096703916386
FDE22,OUT049,1741.4378590345843
FDZ33,OUT046,1736.1587295256165
FDD10,OUT049,2757.556697532102
FDO58,OUT017,3056.9637330140413
FDO58,OUT045,2514.133131864945
FDU45,OUT010,496.7799634284986
FDA58,OUT045,4083.382628595533
FDM34,OUT013,2334.793448702629
FDM09,OUT027,3681.7732151914797
FDQ21,OUT027,3629.5413173599145
FDR21,OUT045,2512.687330532479
FDF58,OUT017,995.0764641485347
FDS22,OUT049,433.17050050831995
FDA21,OUT027,5007.882506741715
FDH58,OUT027,2639.6683481158175
FDP21,OUT013,3094.318376867572
FDQ58,OUT027,3142.4141345507905
FDA57,OUT018,297.6903366452764
FDE46,OUT045,2824.6829410294604
FDR45,OUT010,691.1528336195663
FDD58,OUT027,2173.633414127218
FDU57,OUT018,2082.5809450886045
FDI34,OUT013,4178.0685808227145
FDG46,OUT018,1836.6071033441003
FDF10,OUT046,2695.3975085795773
FDJ33,OUT010,716.5920300589148
FDH46,OUT010,-107.04186696724082
FDV34,OUT027,2600.866427935117
FDB34,OUT013,1374.3485185370046
FDO09,OUT010,791.5640338464884
FDS57,OUT018,2205.97633638322
FDN10,OUT049,2102.4652332294777
FDE22,OUT017,2131.3208236961436
FDQ22,OUT017,335.8845032756112
FDJ33,OUT046,936.7122236422433
FDV22,OUT035,3929.870614345623
FDP22,OUT046,1292.6571837695933
FDO21,OUT027,5951.1684492343775
FDK46,OUT049,5226.511892883553
FDJ33,OUT045,1398.781166499588
FDS58,OUT019,298.30849504792036
FDL45,OUT046,1549.9995827389705
FDO46,OUT046,2588.598167911734
FDM10,OUT018,3467.989293478712
FDS21,OUT027,1677.0230775693822
FDW09,OUT035,1412.8408361216125
FDX22,OUT013,728.7429372519914
FDF58,OUT018,823.5623725694538
FDH22,OUT013,2927.2329150162045
FDU09,OUT013,907.1724975651989
FDK57,OUT035,1345.5363881657875
FDP45,OUT018,3712.0105171995483
FDQ22,OUT013,574.6304841164422
FDG58,OUT049,2230.986637681599
FDJ33,OUT019,280.2193401563693
FDU33,OUT045,1235.305223090811
FDW22,OUT046,4371.297568237931
FDS58,OUT018,1649.6212123657233
FDQ34,OUT049,1770.1736553554786
FDI10,OUT017,2668.38572801639
FDR34,OUT013,4560.704134621755
FDG58,OUT013,2975.7186661655796
FDK21,OUT017,6330.749109335222
FDS10,OUT045,2859.059800858965
FDO45,OUT013,1911.4787589365335
FDW57,OUT013,2086.370989580438
FDT22,OUT046,730.1621249415389
FDZ46,OUT046,2220.417139507423
FDL21,OUT018,26.305682041903538
FDJ09,OUT027,912.2321613867778
FDV33,OUT017,3860.305200833643
FDR34,OUT035,6181.635953545359
FDO33,OUT046,2763.7449748957747
FDM09,OUT035,3098.9197720384373
FDS34,OUT018,1817.820034699843
FDP09,OUT017,5435.20080476438
FDH10,OUT045,1143.8866654592061
FDX10,OUT018,207.18987233355074
FDS58,OUT017,1367.2026938242698
FDB47,OUT046,4717.212745450438
FDP58,OUT035,4504.26747529474
FDD34,OUT018,2042.2058932309235
FDP57,OUT049,1272.0172920038192
FDV46,OUT035,1947.521414265249
FDW10,OUT018,3682.8762587893607
FDP21,OUT035,2637.303795856551
FDI58,OUT027,2367.761700769571
FDA10,OUT046,2394.1180271007365
FDK21,OUT027,5606.553398556535
FDY09,OUT018,3357.2758376878455
FDE58,OUT018,1401.4476491655082
FDG22,OUT049,783.8227343853637
FDC34,OUT035,3479.188472037713
FDK34,OUT010,850.4229675888935
FDU45,OUT035,2678.449218885865
FDX22,OUT018,2998.7256698796427
FDY58,OUT027,7773.836315427725
FDK09,OUT045,5723.1674468052615
FDT57,OUT045,4600.8568795330175
FDK57,OUT018,1016.6183175499852
FDR34,OUT027,8397.937236884089
FDR34,OUT019,1825.0632649100917
FDQ57,OUT045,2266.941148346992
FDN46,OUT046,752.737840057358
FDU33,OUT013,153.72449716540473
FDC22,OUT027,4726.657164141056
FDF58,OUT035,1491.4006217691299
FDF22,OUT027,4310.408979130497
FDR45,OUT046,5414.182111499045
FDK57,OUT049,1664.7467994431152
FDV21,OUT046,1407.451678537769
FDB47,OUT045,1906.7169117369226
FDG34,OUT049,1681.869575153045
FDR33,OUT027,3480.600024343187
FDU57,OUT049,2358.1021692498125
FDY46,OUT045,3100.8020537726643
FDP21,OUT045,3880.6927248851125
FDC34,OUT027,4959.511300238546
FDW58,OUT018,696.6086373305086
FDT22,OUT017,784.4627769167205
FDB59,OUT017,3129.1955927300824
FDW33,OUT045,1417.6769933102798
FDO33,OUT017,2243.587285764668
FDN10,OUT046,1580.2058385037142
FDQ10,OUT046,1810.2661534872059
FDK46,OUT017,4693.382027100152
FDQ57,OUT046,2869.6960755557075
FDO09,OUT018,2776.517949852701
FDM09,OUT017,3056.8096475593593
FDE34,OUT013,2513.4194564040736
FDG22,OUT013,499.072649833113
FDH22,OUT046,987.9911807937594
FDL21,OUT027,904.9298357584665
FDC47,OUT046,2693.4423987597584
FDG46,OUT046,2109.2309389740126
FDB10,OUT046,4148.234997942246
FDM21,OUT018,4710.504555309563
FDF10,OUT017,2681.059279342612
FDX21,OUT017,1908.4659204515
FDK57,OUT045,954.8055557110746
FDT10,OUT049,885.6433154843751
FDQ57,OUT017,2193.4227034107735
FDG22,OUT045,1121.6563474647594
FDX22,OUT049,4398.909193662615
FDJ21,OUT035,1837.681357346521
FDS22,OUT027,880.2091578596755
FDR45,OUT018,3467.7972734996247
FDU58,OUT017,3622.405540776632
FDW46,OUT027,1458.858201092015
FDT45,OUT045,1295.6791617452916
FDX58,OUT018,4057.5930888187095
FDW58,OUT046,966.2929262304734
FDD58,OUT017,1978.913728624541
FDM33,OUT045,1768.0012975335114
FDK46,OUT013,4926.1379018209245
FDU45,OUT045,2487.0751313463797
FDV46,OUT027,3917.07050624522
FDV34,OUT035,1534.183196631364
FDR58,OUT017,1896.6155284933056
FDU21,OUT046,656.402859897895
FDS45,OUT027,2626.7411467100155
FDT33,OUT017,1473.2118515115005
FDL22,OUT019,348.5921844257732
FDV10,OUT049,1018.8009679733935
FDY34,OUT017,3093.591666120902
FDT09,OUT046,3607.8378857478942
FDC10,OUT045,669.7585759175236
FDE34,OUT027,5677.917678223422
FDW33,OUT018,1035.6942055566924
FDB22,OUT018,2561.388384403128
FDY58,OUT019,540.2973071353085
FDI34,OUT027,8486.77761779885
FDS34,OUT046,1811.577915744646
FDW10,OUT027,4619.489858276024
FDR33,OUT010,117.11970163614387
FDF46,OUT049,1276.7950789169713
FDI33,OUT049,1394.2211957230043
FDA46,OUT046,3060.7068078901157
FDM22,OUT018,569.0357264729062
FDB47,OUT027,6127.241641336671
FDK46,OUT046,3326.351065710406
FDD22,OUT027,3566.7524566728434
FDT34,OUT027,2594.368978575204
FDU45,OUT017,2526.3264719838608
FDW58,OUT045,638.0084315640836
FDG22,OUT019,68.36840419009741
FDL57,OUT046,4753.466507084737
FDK46,OUT027,7812.325564613447
FDC46,OUT018,3785.8589027631865
FDV21,OUT017,877.3572871145011
FDH22,OUT045,914.7868051020541
FDW34,OUT010,629.7569122162824
FDR33,OUT018,1645.2962080931911
FDD22,OUT013,1598.0760735944343
FDG22,OUT018,383.2562870383267
FDT45,OUT027,1738.713820450686
FDR45,OUT035,5508.195843823473
FDB46,OUT017,3668.728718196613
FDQ10,OUT017,2712.8349613642913
FDW45,OUT035,1562.4525287556764
FDO34,OUT049,1821.0681145239591
FDS22,OUT035,508.29718748330197
FDY46,OUT013,2754.035572251488
FDX57,OUT045,1413.1870124799468
FDP33,OUT010,307.52261417611703
FDB58,OUT049,2958.668992838283
FDF58,OUT013,199.30293674309178
FDV58,OUT017,2168.8040553029055
FDF22,OUT019,294.59864823587895
FDR22,OUT013,2158.6638963737623
FDM10,OUT017,5301.360487594075
FDH22,OUT027,3641.5551841003007
FDS21,OUT046,680.0124247755571
FDM46,OUT017,1692.3199856026731
FDG10,OUT046,726.275345403265
FDM21,OUT046,6494.438910145146
FDV10,OUT018,452.32324669986906
FDU09,OUT035,597.202908390062
FDC22,OUT019,611.6593227434125
FDK09,OUT049,3939.300031160101
FDO57,OUT027,3564.5343312510713
FDA57,OUT049,419.44758002024673
FDR09,OUT046,5744.052155968665
FDY21,OUT035,3512.0280876429815
FDV21,OUT045,1475.1280879901506
FDH22,OUT017,1220.6536787145872
FDN46,OUT027,2410.492964304617
FDS22,OUT017,361.96641752336905
FDW58,OUT027,2540.3790518373235
FDY34,OUT046,2285.4453444580154
FDR10,OUT046,653.4147159200024
FDK57,OUT017,2023.2120822096783
FDN09,OUT049,2403.894855680276
FDO57,OUT013,2869.816282208007
FDO58,OUT019,161.88815522266145
FDV10,OUT027,881.2885829780469
FDV33,OUT013,5335.432185644309
FDH46,OUT018,2178.8968390666346
FDY09,OUT013,2741.2191978588644
FDW09,OUT018,268.58242580673596
FDL21,OUT049,935.980915311242
FDM46,OUT010,97.77497186298342
FDT22,OUT019,358.6567300245231
FDM45,OUT027,2802.903800021111
FDR46,OUT049,2772.0283845082995
FDP58,OUT013,1922.274816827302
FDU10,OUT027,795.3068903493338
FDA58,OUT018,2337.525538430311
FDJ22,OUT049,1759.8892121122253
FDS45,OUT046,1747.1932936465141
FDI21,OUT049,2027.51819285798
FDX10,OUT035,630.0690269683516
FDR33,OUT013,2629.706485757393
FDH34,OUT018,2323.955524585149
FDP21,OUT010,348.08049138090246
FDR09,OUT017,4511.757307623904
FDU46,OUT018,979.2706564693322
FDL21,OUT017,5.144628939606491
FDM33,OUT049,1857.290856662276
FDY46,OUT046,3200.9157505099556
FDZ22,OUT018,1425.90840001533
FDZ45,OUT027,5634.655607059657
FDX57,OUT035,1911.5657688467968
FDX10,OUT013,752.4579950220927
FDE34,OUT045,2527.0372855008227
FDR10,OUT045,2224.884697439623
FDL57,OUT027,5887.91822986235
FDK09,OUT018,3995.2353844203935
FDQ33,OUT010,278.54628807262156
FDT22,OUT013,-272.9843768054309
FDD46,OUT017,3546.067359144373
FDI34,OUT019,1696.3625445876746
FDJ34,OUT045,1043.0461888726377
FDC47,OUT027,6482.742191725796
FDY33,OUT013,2432.311301539608
FDD46,OUT035,2078.749597163888
FDY34,OUT035,2709.3644286075314
FDE58,OUT045,2069.1634327480856
FDY21,OUT049,3376.7364680669525
FDW34,OUT018,2195.4397976259784
FDY21,OUT018,1964.573710707137
FDV09,OUT045,2340.4381018535128
FDP58,OUT027,4474.321626198366
FDH34,OUT035,2711.8731202883205
FDY09,OUT049,1962.991459953733
FDV33,OUT027,5916.105732908326
FDN22,OUT049,4868.400651058015
FDF10,OUT035,1933.1435569538826
FDM21,OUT013,816.7813811724252
FDW58,OUT019,271.7952994867644
FDW57,OUT035,2524.4248468825763
FDT33,OUT013,3336.345172889144
FDY22,OUT010,381.55691446182755
FDU10,OUT046,605.0408816198917
FDG10,OUT017,752.287533125055
FDZ46,OUT045,1134.8554452989863
FDI46,OUT013,6797.272918841689
FDX46,OUT017,717.828979260895
FDC58,OUT045,383.37738453722886
FDX09,OUT045,2647.4778967987904
FDY09,OUT045,2643.1775209393745
FDY58,OUT045,5486.593166903136
FDR57,OUT017,2250.463064677346
FDT46,OUT049,836.2755657391749
FDV34,OUT017,1917.3102131838284
FDT57,OUT046,4584.299273607444
FDV09,OUT027,2700.1491912217903
FDU09,OUT018,309.1726168920454
FDP34,OUT027,4129.434515474792
FDZ57,OUT027,3306.7771926786636
FDI21,OUT017,610.4537187003939
FDY34,OUT013,2536.8292256759787
FDK58,OUT017,2616.4033431377275
FDI58,OUT049,1742.1006280436718
FDD58,OUT010,173.78803102139295
FDV10,OUT013,163.60186334815103
FDU33,OUT046,795.6013368188219
FDU58,OUT046,4381.154876148401
FDM34,OUT019,197.78920124363844
FDQ57,OUT018,1816.5425724493964
FDA58,OUT049,3519.422813724556
FDO33,OUT027,3314.851822020907
FDZ45,OUT035,3226.8223426639606
FDU33,OUT017,833.0520836210521
FDN58,OUT017,3101.0662607810336
FDM57,OUT019,696.7263877343719
FDZ58,OUT013,2743.9352281695656
FDW46,OUT046,1652.475958345064
FDL33,OUT018,2989.601546829478
FDF10,OUT027,4118.905557120392
FDY58,OUT013,4109.1780907121265
FDT46,OUT046,1229.2557899703538
FDM34,OUT045,1764.9662151772563
FDA58,OUT027,5877.12357561358
FDM33,OUT035,3176.8659816186027
FDO33,OUT045,2088.41043315888
FDK22,OUT049,2947.8609016232012
FDZ57,OUT049,2227.8283608894876
FDO21,OUT049,3836.22124229803
FDM09,OUT013,2311.0672557166017
FDM57,OUT049,1528.1062613708425
FDX10,OUT019,42.00001676140596
FDW10,OUT046,1983.0259533779704
FDP46,OUT027,3208.5754860487905
FDK33,OUT010,-134.31516906515776
FDM45,OUT049,1784.5443506561332
FDF46,OUT013,1106.7765306796946
FDX46,OUT019,402.02729911724396
FDF58,OUT045,887.34878504776
FDA09,OUT010,419.2291791441587
FDA57,OUT046,602.2051271643222
FDW45,OUT018,2603.7145723089143
FDY58,OUT010,160.7936503921519
FDF58,OUT019,122.51322166874479
FDZ45,OUT017,3460.4679661084238
FDM57,OUT027,2072.5556103272197
FDB22,OUT013,2605.3598620342013
FDI10,OUT018,3920.438421102923
FDP22,OUT013,806.049960031419
FDN45,OUT018,3562.841741779185
FDO10,OUT049,991.9854375384607
FDB46,OUT027,4772.215094829942
FDP10,OUT018,929.1221717313375
FDN34,OUT045,3484.7649278415
FDJ10,OUT019,1487.5829697179888
FDS09,OUT049,1069.2871294830325
FDX09,OUT017,1780.3488888276465
FDP57,OUT027,2553.135437754222
FDJ33,OUT049,1313.3085837061963
FDS09,OUT018,196.2074046716284
FDV58,OUT045,2466.0506760455655
FDZ57,OUT045,1921.55447280432
FDW34,OUT049,2619.5221493605827
FDS09,OUT046,859.4054392453038
FDE10,OUT035,823.1864645932585
FDW22,OUT045,3121.564906251134
FDR22,OUT035,1714.0488998588655
FDV22,OUT046,3201.3796296976975
FDI33,OUT018,1587.1326949765364
FDG10,OUT013,522.1333489473043
FDH46,OUT035,2006.675664074579
FDU57,OUT035,3165.12965671457
FDD58,OUT049,1520.900294978139
FDS21,OUT035,862.3406950122446
FDK46,OUT035,3514.6266077113405
FDB10,OUT035,4596.335540581459
FDR57,OUT045,1428.650352645724
FDU58,OUT049,3040.140782849906
FDI46,OUT035,4405.719884398497
FDT10,OUT035,628.4112420180795
FDS10,OUT049,2449.39586573852
FDY22,OUT013,3491.709267123906
FDZ22,OUT013,2185.1630833190875
FDF58,OUT049,951.0493019817777
FDL58,OUT027,3101.64540336962
FDE46,OUT018,2363.6701377085174
FDX09,OUT046,3222.781194050054
FDK10,OUT045,975.9820934476861
FDT33,OUT045,2636.5222319755767
FDL22,OUT018,1216.8579992216485
FDC10,OUT018,1085.5225405419092
FDZ46,OUT013,1423.095372318351
FDG58,OUT018,2711.500432446173
FDZ10,OUT018,1986.9698293049998
FDG46,OUT017,1384.4564589885656
FDB46,OUT046,3267.626776121045
FDE58,OUT035,2027.4504690076715
FDW10,OUT013,2764.682476397338
FDB59,OUT035,4555.560052139504
FDJ58,OUT045,3428.41336509775
FDD22,OUT010,350.1251619760649
FDN33,OUT035,1781.6073557246975
FDV46,OUT045,2375.924926377892
FDR10,OUT018,2200.021226152434
FDY09,OUT046,2121.2137920456703
FDC47,OUT049,3546.2800202552303
FDZ21,OUT045,1989.081849331394
FDN09,OUT017,2574.823279972289
FDI10,OUT035,2459.4850238135105
FDA33,OUT013,3104.7062457836155
FDQ33,OUT013,2619.8397420682513
FDX21,OUT013,1892.1619179403529
FDR57,OUT027,4492.648662542291
FDP10,OUT010,20.884884017703598
FDJ10,OUT046,-1093.8038419798525
